일자,요일,중식계,석식계,month,corona,day_gap,중식_국,중식_메인1,중식_메인2,석식_국,석식_메인1,석식_메인2,출근,휴가비율,출장비율,야근비율,재택비율
2017-12-07,2,740.0,509.0,12,0,0,봄동된장국,닭볶음탕,부추전,잔치국수,타코야끼,콥샐러드,2297.0,0.03677298311444653,0.10131332082551595,0.26469307792773183,0.0
2017-12-08,1,682.0,407.0,12,0,1,부대찌개,미트볼케찹조림,사각어묵볶음,설렁탕,김치전,오징어젓무침,2192.0,0.06341463414634146,0.11407129455909944,0.06432481751824817,0.0
2017-12-11,5,1165.0,536.0,12,0,0,해물된장찌개,돈육굴소스볶음,홍어채무침,배추국,쇠고기장조림,갈치구이,2353.0,0.0348968105065666,0.08217636022514072,0.31789205269868254,0.0
2017-12-12,4,884.0,641.0,12,0,0,차돌박이찌개,해물누룽지탕,계란말이,어묵우동,미니햄버거,감자샐러드,2355.0,0.027392120075046905,0.08893058161350845,0.2564755838641189,0.0
2017-12-13,3,978.0,430.0,12,0,0,미소장국,떡갈비조림,모듬묵*양념장,새알미역국,닭갈비,늙은호박전,2352.0,0.025140712945590993,0.09230769230769231,0.0,0.0
2017-12-14,2,875.0,405.0,12,0,0,우거지해장국,명태코다리조림,비엔나케찹볶음,나가사끼짬뽕,소고기퀘사디아,꽃맛살샐러드,2294.0,0.039399624765478425,0.099812382739212,0.13469921534437662,0.0
2017-12-15,1,618.0,426.0,12,0,1,들깨시래기국,표고버섯탕수육,두부오꼬노미야끼,올갱이아욱국,등갈비김치찜,들깨버섯무침,2169.0,0.07804878048780488,0.10806754221388368,0.022130013831258646,0.0
2017-12-18,5,1149.0,418.0,12,0,0,오징어국,버섯불고기,실곤약초무침,돈육김치찌개,가자미카레튀김,우엉잡채,2295.0,0.0525328330206379,0.08630393996247655,0.06797385620915032,0.0
2017-12-19,4,715.0,345.0,12,0,0,달래된장국,주꾸미볶음,시금치프리타타,맑은국,닭오븐구이,멕시칸샐러드,2287.0,0.04090056285178236,0.10093808630393997,0.06383909051158723,0.0
2017-12-20,3,814.0,396.0,12,0,0,민물새우찌개,동파육,새송이버섯전,근대국,고추잡채*꽃빵,두부계란부침,2295.0,0.04052532833020638,0.09831144465290807,0.0,0.0
2017-12-21,2,692.0,380.0,12,0,0,순두부찌개,훈제오리구이,어묵볶음,바지락수제비,찹쌀순대볶음,모둠튀김,2276.0,0.04765478424015009,0.09831144465290807,0.04481546572934974,0.0
2017-12-22,1,565.0,482.0,12,0,1,콩나물국,간장마늘치킨,오징어초무침,황태무채국,유자청제육볶음,해물김치전,2156.0,0.08968105065666042,0.10131332082551595,0.015769944341372914,0.0
2017-12-26,4,915.0,176.0,12,0,0,꽃게탕,언양식불고기,날치알계란찜,청국장찌개,돈육계란장조림,꽃맛살볶음,2171.0,0.100187617260788,0.08517823639774859,0.02855826807922616,0.0
2017-12-27,3,571.0,0.0,12,0,0,쇠고기미역국,오징어볶음,동그랑땡전,,,,2241.0,0.06341463414634146,0.09568480300187618,0.0,0.0
2017-12-28,2,311.0,245.0,12,0,0,아욱된장국,돼지갈비찜,콩나물겨자채,옛날왕돈까스,크림스프,감자범벅/오이피클,2165.0,0.0900562851782364,0.0975609756097561,0.025404157043879907,0.0
2017-12-29,1,394.0,209.0,12,0,1,어묵국,닭볶음탕,연근땅콩조림,육개장,자반고등어구이,비엔나감자볶음,1934.0,0.18348968105065666,0.09080675422138837,0.0025853154084798345,0.0
2018-01-02,4,1148.0,432.0,1,0,0,사골떡국,한방소갈비찜,김치전,대구매운탕,유산슬,메추리알조림,2480.0,0.02749529190207156,0.0384180790960452,0.12137096774193548,0.0
2018-01-03,3,883.0,441.0,1,0,0,청량된장찌개,굴비구이,궁중떡볶이,홍합탕,사천식탕수육,두부양념조림,2388.0,0.022598870056497175,0.07796610169491526,0.0,0.0
2018-01-04,2,893.0,435.0,1,0,0,콩가루배추국,제육볶음,고구마그라탕,어묵우동,새우또띠아,시저샐러드,2362.0,0.025235404896421846,0.08512241054613937,0.1380186282811177,0.0
2018-01-05,1,762.0,509.0,1,0,1,부대찌개,깐풍기,곤약어묵볶음,연두부탕,순대오징어볶음,계란말이,2257.0,0.05725047080979284,0.09265536723163842,0.0256978289765175,0.0
2018-01-08,5,1178.0,554.0,1,0,0,황태국,소불고기,계란찜,냉이된장국,등갈비김치찜,오징어&브로컬리숙회,2361.0,0.03766478342749529,0.07306967984934086,0.15967810249894113,0.0
2018-01-09,4,816.0,349.0,1,0,0,근대국,양파치킨,비엔나케찹볶음,옥수수스프,토마토스파게티,시리얼과일샐러드,2370.0,0.026365348399246705,0.08097928436911488,0.1257383966244726,0.0
2018-01-10,3,865.0,423.0,1,0,0,맑은국,고추잡채*꽃빵,해물까스,쇠고기미역국,주꾸미굴소스볶음,모둠묵*양념장,2387.0,0.021845574387947268,0.07909604519774012,0.0,0.0
2018-01-11,2,911.0,430.0,1,0,0,봄동된장국,오징어돈육볶음,참치야채전,뼈감자탕,삼치된장구이,두부카프레제,2344.0,0.02749529190207156,0.08964218455743879,0.14377133105802048,0.0
2018-01-12,1,679.0,398.0,1,0,1,차돌박이찌개,명태코다리강정,모둠버섯볶음,시래기국,훈제오리구이,무쌈/양파/부추생채,2226.0,0.061393596986817324,0.10018832391713747,0.026504941599281222,0.0
2018-01-15,5,1256.0,480.0,1,0,0,아욱국,유자청제육볶음,해물파전,매운버섯국,굴비구이,소시지오븐구이,2351.0,0.04218455743879473,0.07231638418079096,0.1884304551254785,0.0
2018-01-16,4,1076.0,523.0,1,0,0,꽃게탕,미니채소떡갈비,쫄면무침,쌀국수,국물떡볶이,고구마튀김,2366.0,0.02749529190207156,0.08135593220338982,0.17117497886728655,0.0
2018-01-17,3,969.0,466.0,1,0,0,가쯔오장국,치킨핑거,마늘쫑볶음,콩나물국,삼겹살구이,어묵볶음,2362.0,0.026365348399246705,0.0839924670433145,0.0,0.0
2018-01-18,2,830.0,472.0,1,0,0,된장찌개,쇠고기장조림,해파리냉채,팽이장국,돈육강정,감자샐러드,2324.0,0.036911487758945385,0.08775894538606403,0.13984509466437178,0.0
2018-01-19,1,654.0,419.0,1,0,1,육개장,탕수어,버섯잡채,순두부찌개,닭갈비,메추리알곤약조림,2156.0,0.08436911487758945,0.10357815442561205,0.03571428571428571,0.0
2018-01-22,5,1241.0,492.0,1,0,0,북어국,쇠고기숙주볶음,골뱅이무침,돈육김치찌개,갈치구이,비엔나감자볶음,2341.0,0.03879472693032015,0.07947269303201507,0.15847928235796668,0.0
2018-01-23,4,872.0,488.0,1,0,0,시금치된장국,오징어볶음,고기전,유부장국,해물볶음우동,꽃맛살샐러드,2359.0,0.024858757062146894,0.08662900188323917,0.12590080542602797,0.0
2018-01-24,3,845.0,274.0,1,0,0,맑은국,과일탕수육,개성감자만두,근대국,안동찜닭,마파두부,2380.0,0.0192090395480226,0.08436911487758945,0.0,0.0
2018-01-25,2,754.0,513.0,1,0,0,김치콩나물국,돈육굴소스볶음,황태양념구이,짬뽕,수제고로케,시금치흑임자샐러드,2373.0,0.021468926553672316,0.0847457627118644,0.10998735777496839,0.0
2018-01-26,1,722.0,418.0,1,0,1,연두부탕,순살파닭,늙은호박전,쇠고기샤브국,미트볼케찹조림,계란찜,2227.0,0.06252354048964219,0.09868173258003766,0.019308486753480018,0.0
2018-01-29,5,1417.0,689.0,1,0,0,봄동된장국,가래떡돼지갈비찜,콩나물겨자채,청국장찌개,류산슬,생선커틀릿*탈탈소스,2393.0,0.026365348399246705,0.07231638418079096,0.18972001671541996,0.0
2018-01-30,4,1054.0,689.0,1,0,0,어묵국,닭볶음,새송이버섯전,새우튀김우동,시저샐러드,오꼬노미야끼,2379.0,0.022598870056497175,0.08135593220338982,0.18200924758301806,0.0
2018-01-31,3,1138.0,0.0,1,0,0,미소장국,양장피잡채,계란찜,,,,2376.0,0.021092278719397364,0.0839924670433145,0.0,0.0
2018-02-01,2,1002.0,620.0,2,0,0,닭곰탕,매콤미니함박,삼치구이,잔치국수,돈가스또띠아,견과류조림,2380.0,0.026967122275581824,0.09383080901366826,0.1684873949579832,0.0
2018-02-02,1,760.0,503.0,2,0,1,차돌박이찌개,표고버섯탕수육,해물김치전,알탕,주꾸미굴소스볶음,모듬소세지구이,2276.0,0.05652013298854821,0.10269671222755818,0.03866432337434095,0.0
2018-02-05,5,1372.0,673.0,2,0,0,순두부찌개,돈육볶음,홍어채무침,참치김치찌개,꽁치오븐구이,비엔나컬리플라워볶음,2418.0,0.028075360177318064,0.078684891023273,0.23159636062861869,0.0
2018-02-06,4,1085.0,601.0,2,0,0,해물된장찌개,쇠고기장조림,참치야채전,팽이장국,야채튀김,양배추샐러드,2422.0,0.01847063169560399,0.08681196896933875,0.20272502064409578,0.0
2018-02-07,3,1107.0,540.0,2,0,0,유부주머니국,언양식불고기,치즈계란말이,시금치된장국,매운닭찜,검정콩조림,2395.0,0.021795345400812707,0.09346139637975619,0.0,0.0
2018-02-08,2,984.0,543.0,2,0,0,열무된장국,동파삼겹수육,연두부*양념장,옛날왕돈까스,옥수수스프,감자범벅/오이피클,2363.0,0.026228297007757664,0.10084964905799779,0.1599661447312738,0.0
2018-02-09,1,724.0,518.0,2,0,1,부대찌개,해물청경채볶음,메밀전,감자고추장찌개,유린기,느타리버섯볶음,2262.0,0.05504248245289989,0.10934613963797563,0.03801945181255526,0.0
2018-02-12,5,1251.0,541.0,2,0,0,차돌박이찌개,닭갈비,실곤약초무침,육개장,가자미카레튀김,동그랑땡전,2360.0,0.03804950129294422,0.09013668267454747,0.2016949152542373,0.0
2018-02-13,4,955.0,552.0,2,0,0,아욱된장국,사천식탕수육,모둠버섯볶음,단호박스프,로제파스타,감자튀김/무피클,2366.0,0.039157739194680456,0.08681196896933875,0.15680473372781065,0.0
2018-02-14,3,850.0,0.0,2,0,1,떡국,버섯불고기,오징어숙회무침,쇠고기무국,고추잡채*꽃빵,계란찜,2130.0,0.15441448097524935,0.05873660879202069,0.0,0.0
2018-02-19,5,1298.0,657.0,2,0,0,들깨미역국,훈제오리구이,두부양념조림,콩비지찌개,명태조림,계란말이,2281.0,0.09420022164758035,0.06316956039896564,0.2647961420429636,0.0
2018-02-20,4,1105.0,609.0,2,0,0,배추된장국,짬뽕불고기,늙은호박전,가쯔오장국,닭오븐구이,딸기드레싱샐러드,2394.0,0.030291835980790542,0.08533431843369044,0.21762740183792814,0.0
2018-02-21,3,1087.0,522.0,2,0,0,맑은국,고구마치즈구이,파스타샐러드,우거지해장국,고등어자반찜,궁중떡볶음,2390.0,0.027336534909493906,0.0897672700406354,0.0,0.0
2018-02-22,2,988.0,578.0,2,0,0,콩나물국,마늘치킨,모둠묵*양념장,오징어튀김,또띠아견과칩,바나나/오복지,2348.0,0.030291835980790542,0.1023272995936461,0.17035775127768313,0.0
2018-02-23,1,651.0,522.0,2,0,1,시금치된장국,등갈비김치찜,맛살냉채,대구매운탕,돈육장조림,부추호박전,2242.0,0.059475434059844845,0.11230144070927225,0.030776092774308653,0.0
2018-02-26,5,1192.0,585.0,2,0,0,황태국,소고기숙주볶음,새송이버섯전,쇠고기미역국,닭매운찜,두부스테이크,2371.0,0.03878832656076838,0.08533431843369044,0.2070856178827499,0.0
2018-02-27,4,934.0,438.0,2,0,0,아욱된장국,돼지갈비찜,마늘쫑볶음,계란국,연근/고구마튀김,씨리얼과일샐러드,2363.0,0.029922423346878464,0.09715552271887698,0.1404993652137114,0.0
2018-02-28,3,786.0,0.0,2,0,1,어묵국,치킨핑거*요거트소스,도토리묵무침,,,,2295.0,0.04950129294421869,0.10269671222755818,0.0,0.0
2018-03-02,1,508.0,349.0,3,0,1,차돌박이된장찌개,조기구이,오징어숙회무침,콩나물김치국,돈육굴소스볶음,들깨버섯무침,1668.0,0.30950626381724394,0.0759027266028003,0.0341726618705036,0.0
2018-03-05,5,1355.0,687.0,3,0,0,해물순두부찌개,소고기장조림,해파리냉채,콩나물국,돈육고추장볶음,단호박달걀찜,2411.0,0.03389830508474576,0.07774502579218866,0.24595603484031522,0.0
2018-03-06,4,1020.0,671.0,3,0,0,근대된장국,닭강정,해물파전,잔치국수,해물떡볶이,김말이튀김,2418.0,0.01989683124539425,0.08916728076639646,0.22622001654259719,0.0
2018-03-07,3,1057.0,600.0,3,0,0,가쯔오국,삼치구이,떡잡채,된장찌개,삼겹살구이,쫄면무침,2435.0,0.015106853352984525,0.08769344141488578,0.0,0.0
2018-03-08,2,973.0,553.0,3,0,0,홍합탕,오리불고기,탕평채,유부장국,수제고로케,꽃맛살샐러드,2408.0,0.01400147383935151,0.09874723655121592,0.1686046511627907,0.0
2018-03-09,1,716.0,580.0,3,0,1,쇠고기샤브국,주꾸미볶음,두부새싹구이,설렁탕,김치전,오징어젓무침,2297.0,0.045320560058953574,0.10832719233603537,0.033521985198084456,0.0
2018-03-12,5,1361.0,663.0,3,0,0,배추된장국,버섯불고기,시금치프리타타,닭개장,갈치구이,비엔나볶음,2428.0,0.025423728813559324,0.07995578481945467,0.24341021416803954,0.0
2018-03-13,4,997.0,639.0,3,0,0,쇠고기무국,미트볼케찹조림,우엉잡채,어묵우동,쇠고기퀘사디아,감자만두,2426.0,0.014369933677229182,0.09174649963154016,0.2291838417147568,0.0
2018-03-14,3,948.0,464.0,3,0,0,시금치된장국,탕수어,두부*김치볶음,콩비지찌개,유자청돈육볶음,옥수수전,2413.0,0.020633750921149593,0.09027266028002948,0.0,0.0
2018-03-15,2,975.0,489.0,3,0,0,동태탕,닭데리야끼조림,어묵볶음,바지락수제비,사천식탕수육,카레감자채볶음,2397.0,0.017317612380250553,0.09948415622697127,0.14977054651647892,0.0
2018-03-16,1,707.0,487.0,3,0,1,얼갈이국,오징어볶음,동그랑땡전,콩나물국,닭갈비,연두부*양념장,2277.0,0.04974207811348563,0.11127487103905674,0.03293807641633729,0.0
2018-03-19,5,1159.0,559.0,3,0,0,어묵국,돈육간장볶음,골뱅이무침*소면,부대찌개,고등어구이,닭가슴살냉채,2410.0,0.029476787030213707,0.08253500368459837,0.2087136929460581,0.0
2018-03-20,4,1040.0,571.0,3,0,0,된장찌개,해물누룽지탕,고기전,가쯔오장국,모둠튀김*칠리소스,멕시칸샐러드,2422.0,0.01694915254237288,0.09064112011790715,0.1837324525185797,0.0
2018-03-21,3,1092.0,482.0,3,0,0,쇠고기미역국,닭볶음탕,도토리묵무침,연두부탕,돈육장조림,김치녹두전,2406.0,0.01658069270449521,0.09690493736182756,0.0,0.0
2018-03-22,2,899.0,492.0,3,0,0,우거지해장국,코다리강정,계란말이,쌀국수,웨지감자,옥수수샐러드,2368.0,0.020633750921149593,0.10685335298452468,0.13809121621621623,0.0
2018-03-23,1,759.0,454.0,3,0,1,열무된장국,수제돈까스,메추리알곤약조림,버섯매운국,새우까스*탈탈소스,마파두부,2233.0,0.06411201179071481,0.1131171702284451,0.02283922973578146,0.0
2018-03-26,5,1276.0,604.0,3,0,0,차돌박이찌개,닭갈비,새송이버섯조림,황태국,소고기숙주볶음,가자미양념조림,2363.0,0.04605747973470892,0.08327192336035372,0.18958950486669487,0.0
2018-03-27,4,1005.0,599.0,3,0,0,콩나물국,등갈비김치찜,부추전,나가사끼짬뽕,단무지,요플레,2404.0,0.01915991156963891,0.0950626381724392,0.16971713810316139,0.0
2018-03-28,3,926.0,0.0,3,0,0,유부장국,유린기,볼어묵볶음,,,,2417.0,0.01658069270449521,0.09285187914517318,0.0,0.0
2018-03-29,2,936.0,523.0,3,0,0,얼큰소고기국,고추잡채*꽃빵,계란찜,미소장국,봄나물튀김,해물볶음우동,2390.0,0.01879145173176124,0.10058953574060428,0.12635983263598327,0.0
2018-03-30,1,616.0,466.0,3,0,1,참치김치찌개,주꾸미볶음,미니함박조림,시래기국,돼지갈비찜,감자전,2222.0,0.07221812822402358,0.10906411201179071,0.01935193519351935,0.0
2018-04-02,5,1212.0,586.0,4,0,0,들깨버섯국,소고기낙지볶음,비엔나간장볶음,육개장,꽁치오븐구이,모둠버섯초무침,2407.0,0.030582166543846722,0.08253500368459837,0.19983381803074365,0.0
2018-04-03,4,800.0,486.0,4,0,0,동태매운탕,언양식불고기,잡채,잔치국수,훈제오리냉채,멕시칸샐러드,2392.0,0.020633750921149593,0.09801031687546058,0.18311036789297658,0.0
2018-04-04,3,903.0,519.0,4,0,0,가쯔오장국,닭오븐구이,오징어숙회무침,시금치된장국,동파삼겹수육,실곤약흑임자무침,2383.0,0.023581429624170966,0.09837877671333825,0.0,0.0
2018-04-05,2,849.0,569.0,4,0,0,쑥된장국,류산슬,오꼬노미야끼계란말이,꼬지어묵탕,케이준치킨샐러드,단무지무침,2360.0,0.025423728813559324,0.10501105379513632,0.16016949152542373,0.0
2018-04-06,1,741.0,394.0,4,0,1,수제비국,양념치킨,연두부*달래장,쇠고기샤브국,동태포전,꽃맛살볶음,2199.0,0.08106116433308769,0.10869565217391304,0.022282855843565257,0.0
2018-04-09,5,1283.0,588.0,4,0,0,콩나물국,제육볶음,해파리냉채,소고기매운국,굴비구이,셀프무쌈말이,2375.0,0.043478260869565216,0.08142962417096536,0.22021052631578947,0.0
2018-04-10,4,855.0,522.0,4,0,0,민물새우찌개,소고기장조림,홍어채무침,새우튀김우동,찹쌀순대볶음,부추만두,2392.0,0.02431834929992631,0.09432571849668386,0.17558528428093645,0.0
2018-04-11,3,804.0,540.0,4,0,0,아욱국,오징어볶음,새싹두부구이,꽃게탕,레몬탕수육,어묵꽈리고추볶음,2452.0,0.00847457627118644,0.08806190125276345,0.0,0.0
2018-04-12,2,796.0,535.0,4,0,0,순두부찌개,코다리양념조림,모듬소시지구이,도토리묵냉국,닭강정,고구마치즈구이,2406.0,0.014738393515106854,0.09874723655121592,0.1596009975062344,0.0
2018-04-13,1,652.0,444.0,4,0,1,근대국,안동찜닭,해물김치전,어묵국,버섯불고기,황태양념구이,2258.0,0.0604274134119381,0.10759027266028003,0.019929140832595216,0.0
2018-04-16,5,1195.0,599.0,4,0,0,배추된장국,짬뽕불고기,버섯잡채,차돌박이찌개,유린기,연근땅콩조림,2396.0,0.030950626381724394,0.08621960206337509,0.2020033388981636,0.0
2018-04-17,4,900.0,537.0,4,0,0,무채국,훈제오리구이,두부조림,김치말이국수,오징어무침,미트볼조림,2414.0,0.014369933677229182,0.09616801768607222,0.17108533554266778,0.0
2018-04-18,3,922.0,456.0,4,0,0,열무된장국,치킨핑거,궁중떡볶음,콩비지찌개,쇠고기야채볶음,삼치구이,2397.0,0.018054532056005896,0.09874723655121592,0.0,0.0
2018-04-19,2,846.0,499.0,4,0,0,알탕,돈육간장볶음,실곤약초무침,로제스파게티,미소장국,돈까스또띠아,2328.0,0.03610906411201179,0.10611643330876934,0.12242268041237113,0.0
2018-04-20,1,605.0,409.0,4,0,1,돈육김치찌개,가자미카레튀김,야채계란찜,소고기무국,닭갈비,옥수수전,2217.0,0.07148120854826824,0.11164333087693441,0.018944519621109608,0.0
2018-04-23,5,1246.0,569.0,4,0,0,콩나물국,류산슬,계란말이,청국장찌개,돼지갈비찜,해물까스*탈탈소스,2390.0,0.03279292557111275,0.08658806190125276,0.18410041841004185,0.0
2018-04-24,4,940.0,587.0,4,0,0,쇠고기미역국,깐풍기,꽁치김치말이,쌀국수,미니햄버거,감자튀김,2380.0,0.02210759027266028,0.10095799557848195,0.15126050420168066,0.0
2018-04-25,3,851.0,0.0,4,0,0,유부장국,오징어튀김,떡밤초,,,,2363.0,0.02431834929992631,0.10501105379513632,0.0,0.0
